id,name,description,category,hsn_code,meta,created_at,updated_at,category_code
975,"Other woven cloth, of stainless steel",,Articles of iron or steel,731414,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
976,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - WOVEN CLOTH : OTHER WOVEN CLOTH, OF STAINLESS STEEL : WIRE GAUZE (WIRE CLOTH, WIRE MESH)",,Articles of iron or steel,73141410,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
977,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - WOVEN CLOTH : OTHER WOVEN CLOTH, OF STAINLESS STEEL : OTHER",,Articles of iron or steel,73141490,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
978,Other,,Articles of iron or steel,731419,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
979,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - WOVEN CLOTH : OTHER : WIRE GAUZE (WIRE CLOTH, WIRE MESH)",,Articles of iron or steel,73141910,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
980,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - WOVEN CLOTH : OTHER : OTHER",,Articles of iron or steel,73141990,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
981,"Grill, netting and fencing, welded at the intersection, of wire with a maximum crosssectional dimension of 3 mm or more and having a mesh size of 100 cm2 or more",,Articles of iron or steel,731420,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1047,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other",,Articles of iron or steel,731819,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
982,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - GRILL, NETTING AND FENCING, WELDED AT THE INTERSECTION, OF WIRE WITH A MAXIMUM CROSSSECTIONAL DIMENSION OF 3 MM OR MORE AND HAVING A MES...",,Articles of iron or steel,73142010,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
983,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - GRILL, NETTING AND FENCING, WELDED AT THE INTERSECTION, OF WIRE WITH A MAXIMUM CROSSSECTIONAL DIMENSION OF 3 MM OR MORE AND HAVING A MES...",,Articles of iron or steel,73142090,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
984,"ARTICLES OF IRON OR STEEL~Cloth (including endless bands), grill,",,Articles of iron or steel,731431,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
985,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER GRILL, NETTING AND FENCING, WELDED AT THE INTERSECTION : PLATED OR COATED WITH ZINC",,Articles of iron or steel,73143100,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
986,"ARTICLES OF IRON OR STEEL~Cloth (including endless bands), grill,",,Articles of iron or steel,731439,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
987,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER GRILL, NETTING AND FENCING, WELDED AT THE INTERSECTION : OTHER",,Articles of iron or steel,73143900,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
988,Plated or coated with zinc,,Articles of iron or steel,731441,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
989,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER CLOTH, GRILL, NETTING AND FENCING : PLATED OR COATED WITH ZINC : WIRE NETTING",,Articles of iron or steel,73144110,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
990,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER CLOTH, GRILL, NETTING AND FENCING : PLATED OR COATED WITH ZINC : OTHER",,Articles of iron or steel,73144190,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
991,Coated with plastics,,Articles of iron or steel,731442,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
992,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER CLOTH, GRILL, NETTING AND FENCING : COATED WITH PLASTICS : WIRE NETTING",,Articles of iron or steel,73144210,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
993,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER CLOTH, GRILL, NETTING AND FENCING : COATED WITH PLASTICS : OTHER",,Articles of iron or steel,73144290,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
994,Other,,Articles of iron or steel,731449,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
995,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER CLOTH, GRILL, NETTING AND FENCING : OTHER : WIRE NETTING",,Articles of iron or steel,73144910,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
996,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - OTHER CLOTH, GRILL, NETTING AND FENCING : OTHER : OTHER",,Articles of iron or steel,73144990,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
997,"ARTICLES OF IRON OR STEEL~Cloth (including endless bands), grill,",,Articles of iron or steel,731450,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
998,"CLOTH (INCLUDING ENDLESS BANDS), GRILL, NETTING AND FENCING, OF IRON OR STEEL WIRE; EXPANDED METAL OF IRON OR STEEL - EXPANDED METAL",,Articles of iron or steel,73145000,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
999,"CHAIN AND PARTS THEREOF, OF IRON OR STEEL",,Articles of iron or steel,7315,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1000,"ARTICLES OF IRON OR STEEL~Chain and parts thereof, of iron or steel~Roller chain",,Articles of iron or steel,731511,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1001,ROLLER CHAIN,,Articles of iron or steel,73151100,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1002,Other chain,,Articles of iron or steel,731512,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1003,LIFTING AND HOISTING CHAIN,,Articles of iron or steel,73151210,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1004,SHIP CHAIN,,Articles of iron or steel,73151220,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1005,OTHER,,Articles of iron or steel,73151290,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1006,"ARTICLES OF IRON OR STEEL~Chain and parts thereof, of iron or steel~Parts",,Articles of iron or steel,731519,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1007,PARTS,,Articles of iron or steel,73151900,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1008,"ARTICLES OF IRON OR STEEL~Chain and parts thereof, of iron or steel~Skid chain",,Articles of iron or steel,731520,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1009,"CHAIN AND PARTS THEREOF, OF IRON OR STEEL - ARTICULATED LINK CHAIN AND PARTS THEREOF : SKID CHAIN",,Articles of iron or steel,73152000,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1010,"ARTICLES OF IRON OR STEEL~Chain and parts thereof, of iron or steel~Stud-link",,Articles of iron or steel,731581,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1011,"CHAIN AND PARTS THEREOF, OF IRON OR STEEL - OTHER CHAIN : STUD-LINK",,Articles of iron or steel,73158100,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1012,"ARTICLES OF IRON OR STEEL~Chain and parts thereof, of iron or steel~Other, welded link",,Articles of iron or steel,731582,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1013,"CHAIN AND PARTS THEREOF, OF IRON OR STEEL - OTHER CHAIN : OTHER, WELDED LINK",,Articles of iron or steel,73158200,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1014,"ARTICLES OF IRON OR STEEL~Chain and parts thereof, of iron or steel~Other",,Articles of iron or steel,731589,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1015,"CHAIN AND PARTS THEREOF, OF IRON OR STEEL - OTHER CHAIN : OTHER",,Articles of iron or steel,73158900,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1016,"ARTICLES OF IRON OR STEEL~Chain and parts thereof, of iron or steel~Other parts",,Articles of iron or steel,731590,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1017,"CHAIN AND PARTS THEREOF, OF IRON OR STEEL - OTHER PARTS",,Articles of iron or steel,73159000,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1018,"ANCHORS, GRAPNELS AND PARTS THEREOF, OF IRON OR STEEL",,Articles of iron or steel,7316,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1019,"Anchors, grapnels and parts thereof, of iron or steel",,Articles of iron or steel,731600,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1020,"ANCHORS, GRAPNELS AND PARTS THEREOF, OF IRON OR STEEL - ANCHORS, GRAPNELS AND PARTS THEREOF, OF IRON OR STEEL : ANCHORS AND GRAPNELS",,Articles of iron or steel,73160010,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1021,"ANCHORS, GRAPNELS AND PARTS THEREOF, OF IRON OR STEEL - ANCHORS, GRAPNELS AND PARTS THEREOF, OF IRON OR STEEL : PARTS",,Articles of iron or steel,73160090,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1078,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - OTHER : COIL SPRING FOR RAILWAYS, TRAMWAYS",,Articles of iron or steel,73209010,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1022,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER",,Articles of iron or steel,7317,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1023,"Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 8305) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper",,Articles of iron or steel,731700,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1024,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170011,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1025,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170012,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1026,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170013,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1027,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170019,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1028,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170021,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1029,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170029,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1030,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170030,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1031,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170091,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1032,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",,Articles of iron or steel,73170099,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1033,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES,OF IRON OR STEEL - Threaded articles",,Articles of iron or steel,7318,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1034,Coach screws,,Articles of iron or steel,731811,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1035,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : COACH SCREWS : MACHINE SCREWS",,Articles of iron or steel,73181110,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1036,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : COACH SCREWS : OTHER",,Articles of iron or steel,73181190,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1037,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other wood screws",,Articles of iron or steel,731812,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1038,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : OTHER WOOD SCREWS",,Articles of iron or steel,73181200,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1039,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Screw hooks and screw rings",,Articles of iron or steel,731813,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1040,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : SCREW HOOKS AND SCREW RINGS",,Articles of iron or steel,73181300,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1041,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Self-tapping screws",,Articles of iron or steel,731814,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1042,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : SELF-TAPPING SCREWS",,Articles of iron or steel,73181400,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1043,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other screws and bolts, whether or not with their nuts or washers",,Articles of iron or steel,731815,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1044,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : OTHER SCREWS AND BOLTS, WHETHER OR NOT WITH THEIR NUTS OR WASHERS",,Articles of iron or steel,73181500,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1045,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Nuts",,Articles of iron or steel,731816,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1046,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : NUTS",,Articles of iron or steel,73181600,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1048,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : OTHER",,Articles of iron or steel,73181900,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1049,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Spring washers and other lock washers",,Articles of iron or steel,731821,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1050,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : SPRING WASHERS AND OTHER LOCK WASHERS",,Articles of iron or steel,73182100,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1051,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other washers",,Articles of iron or steel,731822,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1052,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER WASHERS",,Articles of iron or steel,73182200,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1053,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Rivets",,Articles of iron or steel,731823,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1054,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : RIVETS",,Articles of iron or steel,73182300,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1055,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Cotters and cotter-pins",,Articles of iron or steel,731824,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1056,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : COTTERS AND COTTER-PINS",,Articles of iron or steel,73182400,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1057,Other,,Articles of iron or steel,731829,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1058,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER : CIRCLIPS",,Articles of iron or steel,73182910,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1059,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER : OTHER",,Articles of iron or steel,73182990,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1060,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED",,Articles of iron or steel,7319,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
1061,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SEWING, DARNING OR EMBROIDERY ...",,Articles of iron or steel,73191010,,2023-01-11 05:09:45.817216+00,2023-01-11 05:09:45.817216+00,73
